Wall time,Step,Value
1581865236.8765984,4000,1.7187211513519287
1581865311.576111,6000,1.1162503957748413
1581865386.3851423,8000,0.46955549716949463
1581865461.5981526,10000,0.3178330063819885
1581865536.2483644,12000,0.2555219233036041
1581865611.5845718,14000,0.23808962106704712
1581865686.924927,16000,0.2644024193286896
1581865763.0657554,18000,0.2637428045272827
1581865841.9034522,20000,0.257819801568985
1581865919.589335,22000,0.2253667414188385
1581865995.7630308,24000,0.17863550782203674
1581866077.1444044,26000,0.1443646401166916
1581866157.9483843,28000,0.11030431091785431
1581866238.4950664,30000,0.10001485049724579
1581866318.6492643,32000,0.11135168373584747
1581866401.0825024,34000,0.11936932057142258
1581866481.1055748,36000,0.1301550269126892
1581866565.666861,38000,0.14164382219314575
1581866651.5231156,40000,0.15407885611057281
1581866731.4109237,42000,0.1491624414920807
1581866814.5629435,44000,0.16276627779006958
1581866897.3246,46000,0.16339732706546783
1581866976.6569817,48000,0.17004533112049103
1581867058.9088402,50000,0.17634740471839905
1581867138.021661,52000,0.17801602184772491
1581867218.2505019,54000,0.17216818034648895
1581867300.3297887,56000,0.17456850409507751
1581867380.9939396,58000,0.1679648607969284
1581867462.0755572,60000,0.16824889183044434
1581867542.0726836,62000,0.15835237503051758
1581867621.9605775,64000,0.17393210530281067
1581867702.692493,66000,0.1645869016647339
1581867783.53493,68000,0.15674838423728943
1581867865.3091269,70000,0.15112090110778809
1581867943.2818582,72000,0.16731081902980804
1581868025.310308,74000,0.15252217650413513
1581868108.820824,76000,0.1495785415172577
1581868191.073903,78000,0.13463856279850006
1581868274.9778163,80000,0.1358000934123993
1581868355.682559,82000,0.127250537276268
1581868436.9961295,84000,0.12187959998846054
1581868520.0294533,86000,0.12550503015518188
1581868604.0954995,88000,0.1249421238899231
1581868689.7903657,90000,0.13681122660636902
1581868772.0190084,92000,0.11866913735866547
1581868856.3144124,94000,0.12476707994937897
1581868938.8712814,96000,0.12767569720745087
1581869024.3802567,98000,0.12905235588550568
1581869105.3743665,100000,0.15382924675941467
1581869188.0495617,102000,0.13844391703605652
1581869272.686249,104000,0.1418672353029251
1581869354.643337,106000,0.1273747831583023
1581869439.519179,108000,0.12629032135009766
1581869522.6071446,110000,0.124542236328125
1581869602.9513257,112000,0.12421988695859909
1581869689.4066343,114000,0.1332300305366516
1581869771.125162,116000,0.1330035775899887
1581869852.1136892,118000,0.2491968274116516
1581869937.0154796,120000,0.10794425010681152
1581870018.7333875,122000,0.1068277582526207
1581870100.7644663,124000,0.12009517848491669
1581870182.861607,126000,0.11405543982982635
1581870267.1210637,128000,0.12556105852127075
1581870348.2419128,130000,0.1240384504199028
