Wall time,Step,Value
1582065901.1437438,4000,1.3303345441818237
1582065978.4180007,6000,0.7783440351486206
1582066054.4722717,8000,0.3452759385108948
1582066131.6902807,10000,0.305119127035141
1582066210.7081618,12000,0.2569344639778137
1582066288.7948403,14000,0.2797802984714508
1582066367.0144188,16000,0.28554731607437134
1582066445.8205776,18000,0.2690918445587158
1582066529.1492436,20000,0.2585562467575073
1582066609.9784482,22000,0.20708602666854858
1582066691.1773868,24000,0.17816531658172607
1582066772.9622898,26000,0.17473675310611725
1582066853.7698946,28000,0.16107264161109924
1582066933.9689047,30000,0.14816921949386597
1582067016.1168694,32000,0.14903485774993896
1582067098.184832,34000,0.15129327774047852
1582067177.0974839,36000,0.1586391031742096
1582067259.0190542,38000,0.16665396094322205
1582067341.405792,40000,0.1668066531419754
1582067420.3421962,42000,0.1648423671722412
1582067499.8255243,44000,0.17252425849437714
1582067578.4395142,46000,0.17645639181137085
1582067655.3219857,48000,0.17714384198188782
1582067735.7628195,50000,0.1804056465625763
1582067817.809671,52000,0.1769503951072693
1582067897.0931072,54000,0.16784480214118958
1582067976.4053743,56000,0.15394696593284607
1582068059.5661476,58000,0.16306135058403015
1582068144.2961283,60000,0.14862507581710815
1582068229.98183,62000,0.14538508653640747
1582068322.1498775,64000,0.15102505683898926
1582068406.8341117,66000,0.15419906377792358
1582068487.4689677,68000,0.12735790014266968
1582068571.0237458,70000,0.13589639961719513
1582068655.0492566,72000,0.1203741580247879
1582068750.4774597,74000,0.12592089176177979
1582068844.514019,76000,0.14439725875854492
1582068937.7887661,78000,0.15237437188625336
1582069031.7458525,80000,0.14046400785446167
1582069125.7378573,82000,0.12823545932769775
1582069222.7107863,84000,0.1548389196395874
1582069318.5624042,86000,0.13781127333641052
1582069418.117144,88000,0.11170794069766998
1582069521.6952062,90000,0.1041618287563324
1582069624.8842044,92000,0.10683418810367584
1582069730.9333189,94000,0.1090027242898941
1582069831.35708,96000,0.10886207222938538
1582069932.0563269,98000,0.11832041293382645
1582070034.2670877,100000,0.11576127260923386
1582070131.7082253,102000,0.11537157744169235
1582070233.7465398,104000,0.11298109591007233
1582070331.564784,106000,0.11227039992809296
1582070434.2723424,108000,0.11272738128900528
1582070539.101933,110000,0.1004297137260437
1582070642.872559,112000,0.10008291900157928
1582071219.0021143,114000,0.10704697668552399
1582071304.1775267,116000,0.08927778899669647
1582071393.497391,118000,0.10957709699869156
1582071486.7174413,120000,0.11409392207860947
1582071585.9535322,122000,0.1195203885436058
1582071675.905654,124000,0.12034109234809875
1582071762.1651874,126000,0.11937624216079712
1582071852.8521748,128000,0.11178494989871979
1582071942.48385,130000,0.11626289039850235
1582072029.8319085,132000,0.12288527935743332
1582072118.4682183,134000,0.11533211171627045
1582072204.7576056,136000,0.10235367715358734
1582072290.0020108,138000,0.09821249544620514
