Wall time,Step,Value
1581785296.8329506,2000,3.3659136295318604
1581785405.6301446,4000,3.302304267883301
1581785509.7088902,6000,3.2082672119140625
1581785614.4930942,8000,3.0575037002563477
1581785721.662007,10000,2.903980255126953
1581785825.4823492,12000,2.73996901512146
1581785923.331157,14000,2.6273837089538574
1581786028.8388662,16000,2.5207629203796387
1581786139.339676,18000,2.402977466583252
1581786247.0966806,20000,2.282731771469116
1581786353.6592898,22000,2.158867597579956
1581786463.0287402,24000,2.1389846801757812
1581786570.5163815,26000,2.014432191848755
1581786669.8124633,28000,1.8672144412994385
1581786778.2191799,30000,1.8169816732406616
1581786889.5760612,32000,1.7731552124023438
1581786997.379676,34000,1.6866459846496582
1581787108.0373206,36000,1.6956276893615723
1581787220.928829,38000,1.646413803100586
1581787330.6793075,40000,1.556399941444397
1581787433.3713589,42000,1.4661201238632202
1581787543.691614,44000,1.41184401512146
1581787652.8459585,46000,1.2976311445236206
1581787760.970513,48000,1.359993577003479
1581787872.5292716,50000,1.2585381269454956
1581787980.4003668,52000,1.1867753267288208
1581788090.1341915,54000,1.2685377597808838
1581788197.5255134,56000,1.27249276638031
1581788304.5904336,58000,1.2337058782577515
1581788413.5869386,60000,1.3292676210403442
1581788518.7440162,62000,1.2112586498260498
1581788626.4116812,64000,1.2832527160644531
1581788733.7033448,66000,1.2427139282226562
1581788838.273786,68000,1.1227556467056274
1581788945.7537222,70000,1.2332327365875244
1581789050.7445672,72000,1.2127246856689453
1581789155.5259159,74000,1.1047157049179077
1581789262.9299908,76000,1.2431560754776
1581789369.3697968,78000,1.171505093574524
1581789477.6533518,80000,1.0905979871749878
1581789587.676644,82000,1.183994174003601
1581789698.8896308,84000,1.0745760202407837
1581789810.498371,86000,0.9948445558547974
1581789920.1816063,88000,1.110252022743225
1581790024.9027443,90000,1.0353223085403442
1581790130.9729543,92000,0.9916425347328186
1581790243.5932949,94000,1.0288151502609253
1581790350.6288104,96000,0.9243879318237305
1581790458.8813562,98000,0.9669482111930847
1581790569.0116854,100000,0.9569621086120605
1581790676.7934568,102000,0.8754188418388367
1581790794.985941,104000,0.9771745800971985
1581790902.236483,106000,0.8560708165168762
1581791009.8472488,108000,0.8426176905632019
1581791118.442419,110000,0.9003545045852661
1581791224.5127344,112000,0.7910992503166199
1581791333.3599532,114000,0.8927605152130127
1581791440.4312525,116000,0.7879840135574341
1581791547.2047784,118000,0.7287972569465637
1581791656.611825,120000,0.8569790124893188
1581791763.8322392,122000,0.7320217490196228
1581791872.0363169,124000,0.7211874723434448
1581791980.4689894,126000,0.8023871183395386
1581792086.911664,128000,0.6987110376358032
1581792201.357778,130000,0.7820336818695068
1581792308.5740757,132000,0.7440241575241089
1581792415.6324394,134000,0.6985428929328918
1581792523.3602824,136000,0.8170980215072632
1581792631.9302065,138000,0.6870813369750977
1581792739.1239305,140000,0.7092632055282593
1581792847.0221267,142000,0.7810081839561462
1581792952.9800699,144000,0.6139374375343323
1581793061.3107154,146000,0.7420292496681213
1581793168.5833416,148000,0.7189995050430298
1581793275.2934306,150000,0.6310911178588867
1581793385.6529794,152000,0.7913724184036255
1581793494.222362,154000,0.6881152987480164
