Wall time,Step,Value
1582219947.1977684,2000,3.367189884185791
1582220062.7276685,4000,3.317675828933716
1582220176.79783,6000,3.187505006790161
1582220285.8174329,8000,3.027613878250122
1582220391.500958,10000,2.8000540733337402
1582220493.57847,12000,2.5969321727752686
1582220599.7327812,14000,2.4176487922668457
1582220684.5482025,16000,2.269740343093872
1582220766.8522975,18000,2.1587653160095215
1582220850.544214,20000,2.106215476989746
1582220935.1223946,22000,2.0069828033447266
1582221018.0806284,24000,1.8700034618377686
1582221102.679912,26000,1.886361002922058
1582221185.1831849,28000,1.811721682548523
1582221268.6363056,30000,1.8359034061431885
1582221352.6987865,32000,1.8308831453323364
1582221439.6112661,34000,1.818169355392456
1582221523.3602908,36000,1.6669635772705078
1582221605.339561,38000,1.763327956199646
1582221684.5970023,40000,1.7969177961349487
1582221772.4363942,42000,1.7383216619491577
1582221866.8710043,44000,1.619023084640503
1582221953.4560115,46000,1.6749495267868042
1582222037.2708793,48000,1.6801321506500244
1582222119.9246001,50000,1.541130542755127
1582222200.7584515,52000,1.6313639879226685
1582222284.006384,54000,1.6514428853988647
1582222372.2580223,56000,1.6723639965057373
1582222456.3105655,58000,1.6679812669754028
1582222541.9189615,60000,1.727457046508789
1582222626.6724038,62000,1.6934380531311035
1582222712.161801,64000,1.6736756563186646
1582222799.9030592,66000,1.6809914112091064
1582222886.628897,68000,1.6809108257293701
1582222974.5810897,70000,1.6708283424377441
1582223061.1251502,72000,1.67543625831604
1582223147.0366132,74000,1.6256911754608154
1582223235.0211766,76000,1.542879581451416
1582223320.1207852,78000,1.6436575651168823
1582223402.396452,80000,1.628568172454834
1582223485.113971,82000,1.8038462400436401
1582223568.766649,84000,1.7512718439102173
1582223653.1582787,86000,1.6227065324783325
1582223734.3713646,88000,1.687633991241455
1582223823.405558,90000,1.6811039447784424
1582223907.5842543,92000,1.6718754768371582
1582223993.0335834,94000,1.7003942728042603
1582224080.088344,96000,1.7322728633880615
1582224162.9896345,98000,1.7358341217041016
1582224251.5402272,100000,1.7134875059127808
1582224338.3586648,102000,1.708837866783142
1582224424.543376,104000,1.674316644668579
1582224511.6911705,106000,1.708774209022522
1582224604.9773002,108000,1.680727481842041
1582224707.1232507,110000,1.5904486179351807
1582224815.873116,112000,1.6571985483169556
1582224928.7557569,114000,1.6655206680297852
1582225036.4460995,116000,1.6395479440689087
1582225147.7470825,118000,1.6043102741241455
1582225252.744618,120000,1.5798879861831665
1582225366.7278752,122000,1.5266168117523193
1582225490.9044678,124000,1.5877197980880737
1582225606.1457772,126000,1.6010041236877441
1582225719.84912,128000,1.5884153842926025
1582225837.1742103,130000,1.5766167640686035
1582225949.7669947,132000,1.5664535760879517
1582226049.1127934,134000,1.5417588949203491
1582226134.0324254,136000,1.646136999130249
1582226225.7764387,138000,1.682469129562378
1582226341.0898874,140000,1.6560624837875366
1582226453.6747665,142000,1.6520278453826904
1582226567.8690906,144000,1.666008472442627
1582226679.6549351,146000,1.5956323146820068
1582226773.9780242,148000,1.6181018352508545
1582226885.230056,150000,1.6722228527069092
1582226994.1880152,152000,1.6991528272628784
1582227104.2837226,154000,1.6986604928970337
1582227216.078044,156000,1.7084250450134277
1582227330.2818282,158000,1.643188238143921
1582227448.8389513,160000,1.6396594047546387
1582227549.580694,162000,1.6551100015640259
1582227656.9174302,164000,1.519301414489746
1582227773.3710923,166000,1.5650832653045654
1582227902.2719321,168000,1.6730910539627075
1582228035.2190762,170000,1.6599552631378174
1582228505.825909,172000,1.5806941986083984
1582228627.3151898,174000,1.6265640258789062
1582228742.7036424,176000,1.6476263999938965
1582228852.815641,178000,1.6518452167510986
1582228964.1499236,180000,1.5800212621688843
1582229080.3763683,182000,1.5466516017913818
1582229198.461451,184000,1.5616226196289062
1582229310.7392268,186000,1.6269601583480835
1582229425.8372397,188000,1.5842959880828857
1582229554.8045409,190000,1.5919753313064575
1582229681.6585307,192000,1.5822726488113403
1582229810.946063,194000,1.5925642251968384
1582229927.6468294,196000,1.583570122718811
1582230046.877998,198000,1.642763376235962
1582230158.7474868,200000,1.623881459236145
1582230248.4070382,202000,1.6366325616836548
1582230338.0104218,204000,1.6727097034454346
1582230428.579813,206000,1.6632416248321533
1582230516.6579387,208000,1.595164179801941
1582230606.0862234,210000,1.672553300857544
1582230697.1608822,212000,1.6772027015686035
1582230785.9310236,214000,1.6254035234451294
1582230875.3508925,216000,1.6749507188796997
1582230964.07294,218000,1.652327060699463
1582231054.6208334,220000,1.6446726322174072
1582231147.95497,222000,1.6773916482925415
