Wall time,Step,Value
1582143626.952191,2000,3.3672354221343994
1582143729.0974445,4000,3.356055974960327
1582143835.2848911,6000,3.3308818340301514
1582143941.8479137,8000,3.2760584354400635
1582144046.5955546,10000,3.2175040245056152
1582144161.376621,12000,3.152534008026123
1582144285.4004846,14000,3.0818772315979004
1582144376.1514323,16000,3.0146665573120117
1582144459.8817868,18000,2.9453561305999756
1582144541.9271028,20000,2.8128864765167236
1582144625.2131445,22000,2.772027015686035
1582144704.9652317,24000,2.681356906890869
1582144787.3275702,26000,2.6264939308166504
1582144872.3717036,28000,2.5785651206970215
1582144957.6112282,30000,2.555915594100952
1582145044.4873009,32000,2.434647798538208
1582145128.0519547,34000,2.448671340942383
1582145208.9149132,36000,2.4095687866210938
1582145288.1995907,38000,2.3209497928619385
1582145369.6269903,40000,2.3351235389709473
1582145453.0423324,42000,2.25274920463562
1582145540.619463,44000,2.2430498600006104
1582145627.7492237,46000,2.209545373916626
1582145713.7191155,48000,2.1562798023223877
1582145801.062651,50000,2.3241868019104004
1582145885.3069642,52000,2.2271740436553955
1582145964.990165,54000,2.1605639457702637
1582146047.599831,56000,2.200469970703125
1582146134.4723532,58000,2.0802648067474365
1582146217.285756,60000,2.116138458251953
1582146301.6328428,62000,2.1356699466705322
1582146385.4650261,64000,2.015003204345703
1582146472.5499856,66000,2.0812156200408936
1582146556.9802718,68000,2.058208703994751
1582146637.271083,70000,1.978697657585144
1582146718.572444,72000,2.084235191345215
1582146799.8373365,74000,2.0764565467834473
1582146887.6261973,76000,2.0166666507720947
1582146975.2544534,78000,2.0329625606536865
1582147067.5304728,80000,1.9304105043411255
1582147155.5597944,82000,1.9943841695785522
1582147240.7555537,84000,2.0332019329071045
1582147321.7025588,86000,2.032790184020996
1582147402.6431239,88000,2.0114376544952393
1582147487.0930705,90000,1.976922869682312
1582147566.545376,92000,1.8524998426437378
1582147646.6492727,94000,1.8842471837997437
1582147727.3612306,96000,1.86275053024292
1582147807.6662488,98000,1.8487199544906616
1582147897.2806408,100000,1.8693493604660034
1582154922.817937,165462,1.8044196367263794
1582155014.1621716,167462,1.8272907733917236
1582155100.7431376,169462,1.7819712162017822
1582155187.9499397,171462,1.7698122262954712
1582155274.9767346,173462,1.7903095483779907
1582157257.7156227,175462,1.7919443845748901
1582157340.3254495,177462,1.7040244340896606
1582157428.3686984,179462,1.7643070220947266
1582157512.0100248,181462,1.7669023275375366
1582157595.8368273,183462,1.7704600095748901
1582157679.8485293,185462,1.7496988773345947
1582157765.3964808,187462,1.7735073566436768
1582157850.1068468,189462,1.7551108598709106
1582157941.0409105,191462,1.7807010412216187
1582158028.1756206,193462,1.7444337606430054
1582158112.9155233,195462,1.7745550870895386
1582158197.3126395,197462,1.7738608121871948
1582158282.5335593,199462,1.7523044347763062
1582158366.8190606,201462,1.805973768234253
1582158449.4927573,203462,1.8283894062042236
1582158530.587448,205462,1.7867308855056763
1582158613.196965,207462,1.8200597763061523
1582158697.7623303,209462,1.7774633169174194
1582158778.7340972,211462,1.7375943660736084
