Wall time,Step,Value
1581706359.460365,2000,3.36722469329834
1581706435.093856,4000,3.3496367931365967
1581706513.6385329,6000,3.2785212993621826
1581706589.794351,8000,3.1785123348236084
1581706666.8246346,10000,3.038285970687866
1581706742.1531599,12000,2.879530668258667
1581706818.72665,14000,2.7126553058624268
1581706896.7653232,16000,2.5847463607788086
1581706975.110757,18000,2.505688190460205
1581707055.5851812,20000,2.348693370819092
1581707134.0580597,22000,2.3542094230651855
1581707215.670226,24000,2.2978830337524414
1581707294.7929313,26000,2.2289438247680664
1581707374.0304673,28000,2.1023950576782227
1581707456.9820411,30000,2.1142542362213135
1581707537.1609995,32000,1.9891960620880127
1581707617.4611259,34000,2.077543020248413
1581707702.822201,36000,2.263274908065796
1581707784.3410673,38000,2.1863269805908203
1581707865.0075674,40000,1.9853309392929077
1581707945.4460073,42000,1.948819637298584
1581708027.2125971,44000,1.9991931915283203
1581708106.9626386,46000,1.9038141965866089
1581708187.4410894,48000,1.9251986742019653
1581708269.4312205,50000,1.8491458892822266
1581708346.6544833,52000,1.8038707971572876
1581708426.244753,54000,1.8900279998779297
1581708509.8630075,56000,1.7463347911834717
1581708591.1929367,58000,1.7259082794189453
1581708673.6630738,60000,1.784386157989502
1581708755.1953511,62000,1.722605586051941
1581708834.7068324,64000,1.596081018447876
1581708916.0597923,66000,1.6576777696609497
1581708998.7022092,68000,1.6086673736572266
1581709078.5789065,70000,1.559583067893982
1581709157.9678752,72000,1.6191421747207642
1581709239.6938496,74000,1.616628885269165
1581709320.479026,76000,1.5571578741073608
1581709404.3069627,78000,1.6317859888076782
1581709485.4430022,80000,1.6445304155349731
1581709565.771256,82000,1.6215531826019287
1581709647.921475,84000,1.7041893005371094
1581709730.0474508,86000,1.625823736190796
1581709812.8808544,88000,1.5876963138580322
1581709895.5399637,90000,1.6831475496292114
1581709976.5539532,92000,1.667953610420227
1581710056.8788846,94000,1.631745457649231
1581710138.9860644,96000,1.6688475608825684
1581710222.8767364,98000,1.677645206451416
1581710303.9988346,100000,1.7386963367462158
1581710386.0531826,102000,1.714982509613037
1581710467.4260266,104000,1.6282273530960083
1581710549.3899481,106000,1.6802995204925537
1581710633.2144768,108000,1.6228829622268677
1581710715.2062044,110000,1.5734983682632446
1581710796.9392157,112000,1.6851794719696045
1581710878.0500066,114000,1.6699855327606201
1581710958.0418153,116000,1.6791247129440308
1581711042.7407775,118000,1.7032452821731567
1581711125.250904,120000,1.6726171970367432
1581711207.092271,122000,1.710959553718567
1581711289.8991737,124000,1.6579588651657104
1581711370.2190313,126000,1.5359342098236084
1581711452.4935973,128000,1.6558327674865723
1581711535.7323122,130000,1.6523449420928955
1581711616.358127,132000,1.5611060857772827
1581711695.9751625,134000,1.5978200435638428
1581711775.8746338,136000,1.6766855716705322
1581711861.5310116,138000,1.6601375341415405
1581711947.622622,140000,1.6121536493301392
1581712031.193414,142000,1.6652566194534302
1581712116.332465,144000,1.6296721696853638
1581712200.5466592,146000,1.6089268922805786
1581712284.7896109,148000,1.6684887409210205
1581712373.3938,150000,1.6336156129837036
1581712455.456072,152000,1.6046785116195679
1581712537.8174279,154000,1.6025347709655762
1581712621.8547084,156000,1.5630911588668823
1581712707.8759708,158000,1.5796351432800293
1581712793.3647816,160000,1.579525113105774
1581712883.6391754,162000,1.6233798265457153
1581712996.5837092,164000,1.5936206579208374
1581713109.9001567,166000,1.6359890699386597
1581713222.060022,168000,1.677897572517395
1581713322.2443252,170000,1.6299772262573242
1581713415.361591,172000,1.6221157312393188
1581713505.4899526,174000,1.6265650987625122
1581713596.042136,176000,1.6326863765716553
1581713688.7839947,178000,1.6023952960968018
1581713783.4028447,180000,1.6076139211654663
1581713880.5177314,182000,1.57277250289917
1581713970.5983562,184000,1.5835392475128174
1581714063.5635185,186000,1.6229076385498047
1581714173.469974,188000,1.6314456462860107
1581731235.8715787,190156,1.6859043836593628
1581731319.804959,192156,1.7413599491119385
1581731403.757342,194156,1.693881869316101
1581731487.0539277,196156,1.6124705076217651
1581731573.1529665,198156,1.6518007516860962
1581731657.543269,200156,1.621103286743164
1581731740.1558642,202156,1.595489263534546
1581731825.7102418,204156,1.5667487382888794
1581731912.1552246,206156,1.5703123807907104
1581731996.3788533,208156,1.5424165725708008
1581732079.9918077,210156,1.5338969230651855
1581732162.8437812,212156,1.520977258682251
1581732245.470478,214156,1.5575737953186035
1581732330.626227,216156,1.6030547618865967
1581732414.4547026,218156,1.6066725254058838
1581732496.7147946,220156,1.5387364625930786
1581732578.9446015,222156,1.6331967115402222
1581732662.6284943,224156,1.6442636251449585
1581732746.0475338,226156,1.60020112991333
1581732831.4353926,228156,1.5881811380386353
1581732914.0728047,230156,1.5682402849197388
1581732995.7133389,232156,1.565126657485962
1581733079.2532523,234156,1.5922958850860596
1581733164.0529025,236156,1.509073257446289
1581733246.7385278,238156,1.5502629280090332
1581733330.6256635,240156,1.5642735958099365
1581733413.8940897,242156,1.5521687269210815
1581733496.5051637,244156,1.508483648300171
1581733580.5444107,246156,1.5998151302337646
1581733666.8500874,248156,1.5641082525253296
1581733748.8104799,250156,1.5653131008148193
1581733832.6640618,252156,1.5772855281829834
1581733916.5370276,254156,1.548583984375
1581733997.6664617,256156,1.4887592792510986
1581734083.7973907,258156,1.4971957206726074
1581734166.0935307,260156,1.5012763738632202
1581734248.1490617,262156,1.4805238246917725
1581734331.1349566,264156,1.5144248008728027
1581734414.4629786,266156,1.4875595569610596
1581734500.636839,268156,1.4361451864242554
1581734584.1267073,270156,1.479306697845459
1581734667.847105,272156,1.4669626951217651
1581734750.396063,274156,1.4602680206298828
1581734834.811822,276156,1.5164426565170288
1581734922.2558527,278156,1.5108671188354492
1581735004.7732732,280156,1.481753945350647
1581735089.7095797,282156,1.494411826133728
1581735172.9095712,284156,1.4382054805755615
1581735255.6097302,286156,1.4304463863372803
1581735342.7964742,288156,1.4743891954421997
1581735425.4483688,290156,1.4399387836456299
1581735508.7984958,292156,1.4422374963760376
1581735594.3818095,294156,1.478216528892517
1581735677.7347436,296156,1.403318166732788
1581735764.2273884,298156,1.4628325700759888
1581735849.1599178,300156,1.4906728267669678
1581735932.0254643,302156,1.4326350688934326
1581736016.2032878,304156,1.5208442211151123
1581736098.6922126,306156,1.5441292524337769
1581736183.5147598,308156,1.4993083477020264
1581736265.3092837,310156,1.5178265571594238
1581736348.5720632,312156,1.5331425666809082
1581736431.6800938,314156,1.50210702419281
1581736514.233061,316156,1.520492434501648
1581736601.459258,318156,1.5030802488327026
1581736684.3122282,320156,1.4964561462402344
1581736766.409127,322156,1.509305715560913
1581736850.3252265,324156,1.530264139175415
1581736933.5343697,326156,1.479295253753662
1581737017.5370016,328156,1.4483247995376587
1581737103.129941,330156,1.497546911239624
1581737185.7277446,332156,1.4567080736160278
1581737268.0568907,334156,1.4152235984802246
