Wall time,Step,Value
1581706666.841966,10000,0.11589241027832031
1581707055.6025124,20000,0.4050406813621521
1581707457.0038495,30000,0.23231618106365204
1581707865.0145447,40000,-0.08586426824331284
1581708269.444333,50000,0.02566341497004032
1581708673.6820433,60000,0.020317919552326202
1581709078.5949218,70000,0.1718560755252838
1581709485.480208,80000,0.2584656774997711
1581709895.5681393,90000,0.5121367573738098
1581710304.0530384,100000,-0.19639098644256592
1581710715.2203197,110000,0.174884632229805
1581711125.3045683,120000,0.41490957140922546
1581711535.7606313,130000,0.8809316754341125
1581711947.631572,140000,0.47645723819732666
1581712373.3997838,150000,0.3152931034564972
1581712793.3737783,160000,0.5339924097061157
1581713322.2673576,170000,0.14308016002178192
1581713783.4636812,180000,0.669251561164856
1581731573.1769545,198156,0.532423198223114
1581731996.3988156,208156,0.4389776885509491
1581732414.4827309,218156,0.7202251553535461
1581732831.459574,228156,1.1781693696975708
1581733246.767107,238156,0.4601532816886902
1581733666.8650467,248156,0.5975902676582336
1581734083.8120372,258156,1.20428466796875
1581734500.6813793,268156,0.4135364890098572
1581734922.2729032,278156,1.339233160018921
1581735342.8207347,288156,0.6679682731628418
1581735764.2463171,298156,1.1384451389312744
1581736183.5377939,308156,1.0310423374176025
1581736601.4692128,318156,1.326357126235962
1581737017.55396,328156,1.8049659729003906
1581737435.28085,338156,2.142200231552124
1581737854.3707802,348156,1.0625346899032593
1581738268.5130506,358156,1.3171634674072266
1581738686.7994204,368156,2.532409191131592
1581739104.003182,378156,1.8316785097122192
1581739518.7512167,388156,1.6262315511703491
1581739938.0219994,398156,2.6731674671173096
1581740357.9788897,408156,1.5757089853286743
1581740777.6217475,418156,1.7761776447296143
1581741195.893682,428156,2.1519110202789307
1581741612.8636672,438156,2.140774726867676
1581742032.8325624,448156,2.723257303237915
1581742452.9021,458156,2.3040003776550293
1581742872.427348,468156,1.7245938777923584
1581743291.7967074,478156,2.2149925231933594
1581743711.4767203,488156,2.7581679821014404
1581744132.1575675,498156,2.1270222663879395
