Wall time,Step,Value
1581852273.4901621,2000,3.367248296737671
1581852348.8649197,4000,3.355257987976074
1581852425.8392742,6000,3.31852126121521
1581852500.976312,8000,3.264206647872925
1581852576.9122684,10000,3.1870884895324707
1581852653.1021929,12000,3.1024184226989746
1581852727.6752539,14000,2.990896463394165
1581852804.0802515,16000,2.852111577987671
1581852879.003612,18000,2.748732328414917
1581852956.9857268,20000,2.634314775466919
1581853033.4639747,22000,2.4843595027923584
1581853111.6109736,24000,2.377897262573242
1581853190.3046834,26000,2.2052035331726074
1581853271.4915955,28000,2.1761457920074463
1581853352.4180274,30000,2.0857954025268555
1581853434.772826,32000,1.9787300825119019
1581853514.3583317,34000,1.9462953805923462
1581853592.9982953,36000,1.9000205993652344
1581853676.9742432,38000,1.7721420526504517
1581853759.972495,40000,1.7659581899642944
1581853838.6209395,42000,1.737282633781433
1581853921.2752373,44000,1.6346218585968018
1581854005.5924277,46000,1.5677695274353027
1581854087.7542286,48000,1.5789051055908203
1581854174.3915122,50000,1.4797084331512451
1581854256.524771,52000,1.4731807708740234
1581854339.4017105,54000,1.4954837560653687
1581854423.3303094,56000,1.443949818611145
1581854503.9635959,58000,1.4069939851760864
1581854591.9490018,60000,1.423309087753296
1581854675.8055515,62000,1.3417235612869263
1581854757.1435125,64000,1.299188256263733
1581854840.749867,66000,1.3786481618881226
1581854924.6082308,68000,1.3582266569137573
1581855009.2530222,70000,1.3679256439208984
1581855091.5228531,72000,1.4142497777938843
1581855174.557341,74000,1.3242383003234863
1581855255.202413,76000,1.2917513847351074
1581855338.9572246,78000,1.3434321880340576
1581855425.9887958,80000,1.25460684299469
1581855505.858664,82000,1.2285569906234741
1581855587.1948302,84000,1.298922061920166
1581855669.4956803,86000,1.23064124584198
1581855753.5098898,88000,1.1783558130264282
1581855836.524768,90000,1.2387632131576538
1581855920.9274197,92000,1.192956805229187
1581856002.1664224,94000,1.1476991176605225
1581856083.7662022,96000,1.2431999444961548
1581856166.0120387,98000,1.1995800733566284
1581856249.4988155,100000,1.1566596031188965
1581856339.0167012,102000,1.2356122732162476
1581856426.2237148,104000,1.1650384664535522
1581856512.8906782,106000,1.12799072265625
1581856599.2912517,108000,1.2192238569259644
1581856684.4629993,110000,1.1716612577438354
1581856767.8115978,112000,1.127346158027649
1581856848.0964253,114000,1.1924234628677368
1581856931.605757,116000,1.128271222114563
1581857011.2609708,118000,1.1201666593551636
1581857094.8400187,120000,1.1574262380599976
1581857179.4629166,122000,1.1277848482131958
1581857260.826598,124000,1.1053317785263062
1581857341.7943907,126000,1.147156000137329
1581857424.1764197,128000,1.1497702598571777
1581857508.6837418,130000,1.106671929359436
1581857588.6173697,132000,1.0879571437835693
1581857673.6821938,134000,1.1301023960113525
1581857756.8369672,136000,1.0695868730545044
1581857837.4756753,138000,1.0642154216766357
1581857918.9061074,140000,1.1187515258789062
1581857999.4978101,142000,1.0753251314163208
1581858081.5425074,144000,1.0636112689971924
1581858163.0011892,146000,1.1423192024230957
1581858243.4237144,148000,1.1051592826843262
1581858323.2899365,150000,1.0973913669586182
1581858404.4641337,152000,1.1506993770599365
1581858487.4321783,154000,1.0915189981460571
1581858567.8718212,156000,1.0546749830245972
1581858650.5459154,158000,1.1397175788879395
1581858733.933055,160000,1.110390543937683
1581858813.1428392,162000,1.0809580087661743
1581858898.691055,164000,1.1551063060760498
1581858981.2174168,166000,1.0805894136428833
1581859061.292365,168000,1.0451644659042358
1581859145.7045143,170000,1.1175647974014282
1581859227.1611152,172000,1.0447425842285156
1581859308.6212542,174000,1.0171972513198853
1581859392.5855834,176000,1.071762204170227
1581859474.059904,178000,1.0443367958068848
1581859554.496398,180000,0.989695131778717
1581859633.8225737,182000,1.0659784078598022
1581859713.5591934,184000,1.0223311185836792
1581859795.459044,186000,0.9940938949584961
1581859874.7552252,188000,1.0198129415512085
1581859956.0672598,190000,1.0260839462280273
1581860035.4293165,192000,0.9762234091758728
1581860115.4501283,194000,0.9655742645263672
1581860199.3164983,196000,1.0158699750900269
1581860279.410049,198000,0.9677981734275818
1581860360.146246,200000,1.010450839996338
1581860440.4379032,202000,0.9768138527870178
1581860519.506153,204000,0.9578118324279785
1581860602.1354613,206000,0.9949420690536499
1581860683.1595554,208000,0.9363356232643127
1581860763.4100902,210000,0.9131715893745422
1581860841.9691455,212000,0.9838306307792664
1581860924.050857,214000,0.9092663526535034
1581861009.2108898,216000,0.907483696937561
1581861090.5439968,218000,1.000461220741272
1581861173.3598928,220000,0.9297299981117249
1581861252.843968,222000,0.9005744457244873
