Wall time,Step,Value
1582167797.6775503,2000,-5.336981773376465
1582167872.6073625,4000,-5.04669713973999
1582167949.2460263,6000,-3.5262997150421143
1582168024.3150256,8000,-2.231677293777466
1582168099.0493093,10000,-1.2802016735076904
1582168173.6241477,12000,-0.2579343318939209
1582168249.1567004,14000,0.8689228296279907
1582168325.1467712,16000,1.8990082740783691
1582168402.7765713,18000,2.4168715476989746
1582168479.961367,20000,2.86529541015625
1582168558.3691852,22000,3.209557056427002
1582168637.6555417,24000,3.5194575786590576
1582168716.1496553,26000,3.7254769802093506
1582168794.0318203,28000,3.9235055446624756
1582168873.7569869,30000,4.073812007904053
1582168950.963215,32000,4.050299167633057
1582169031.4248912,34000,4.152386665344238
1582169111.7096746,36000,4.264798641204834
1582169190.0396488,38000,4.4149250984191895
1582169269.927103,40000,4.44783878326416
1582169348.063431,42000,4.381931304931641
1582169428.074553,44000,4.422789573669434
1582169509.5589666,46000,4.606667518615723
1582169590.074722,48000,4.062438488006592
1582169671.7805483,50000,4.467507839202881
1582169751.2855527,52000,4.475613117218018
1582169833.5505526,54000,4.494659423828125
1582169914.2171423,56000,4.653660297393799
1582169993.3841536,58000,4.658869743347168
1582170074.4206235,60000,4.8101043701171875
1582170154.084919,62000,3.2439868450164795
1582170232.4277666,64000,2.9233579635620117
1582170309.5436554,66000,4.43813419342041
1582170388.393218,68000,4.735401630401611
1582170468.335399,70000,4.93904447555542
1582170548.11603,72000,4.931219100952148
1582170628.1559944,74000,4.9747314453125
1582170707.202913,76000,4.975528717041016
1582170786.0086849,78000,5.004193305969238
1582170866.8284924,80000,4.959537029266357
1582170945.0407832,82000,4.962498664855957
1582171026.2392879,84000,4.937094211578369
1582171105.3657587,86000,4.994300365447998
1582171183.7098718,88000,4.975165843963623
1582171264.3389263,90000,5.1086931228637695
1582171344.7956529,92000,5.027016639709473
1582171423.078044,94000,5.0546722412109375
1582171501.8111155,96000,4.995634078979492
1582171581.0752416,98000,5.028048992156982
1582171659.7644222,100000,5.058917045593262
1582171738.9133363,102000,4.882063865661621
1582171819.799182,104000,4.1578049659729
1582171898.278464,106000,4.4579548835754395
1582171977.8841121,108000,5.108194351196289
1582172057.6676831,110000,5.166091442108154
1582172134.6162488,112000,5.070352077484131
1582172214.6279209,114000,4.556495666503906
1582172295.5022054,116000,4.821065425872803
1582172374.7007604,118000,5.079814434051514
1582172454.724259,120000,5.090429306030273
1582172534.8694654,122000,5.023731708526611
1582172613.8616786,124000,5.020901679992676
1582172694.2545407,126000,2.508476734161377
1582172774.1484299,128000,4.398947238922119
1582172853.2203183,130000,5.050946235656738
1582172932.8374321,132000,5.055379390716553
1582173013.0415003,134000,5.141439437866211
1582173090.67149,136000,5.103277683258057
1582173169.0964334,138000,5.1739373207092285
1582173249.8144515,140000,5.176153182983398
1582173329.9446392,142000,5.131287097930908
1582173409.219269,144000,5.130308628082275
1582173488.6996245,146000,5.142164707183838
1582173567.170776,148000,4.931632995605469
1582173647.4067667,150000,4.9398884773254395
1582173728.4017565,152000,4.9784135818481445
1582173806.1802459,154000,5.061995029449463
1582173885.1538959,156000,5.069379806518555
1582173965.1243684,158000,5.1232218742370605
1582174044.1275032,160000,5.119170188903809
1582174122.5607388,162000,5.122369766235352
1582174204.0499585,164000,5.1655755043029785
1582174282.5901124,166000,5.140233993530273
1582174361.7593305,168000,5.130916118621826
1582174441.613101,170000,5.115710735321045
1582174520.123933,172000,5.1022629737854
1582174601.3213732,174000,5.128854274749756
1582174681.3217554,176000,5.096705913543701
1582174760.1185634,178000,5.077062606811523
1582174840.540499,180000,5.003495216369629
1582174919.6433327,182000,5.146546840667725
1582175000.072849,184000,5.167052268981934
1582175079.7861962,186000,5.143317699432373
1582175158.2513,188000,5.174059867858887
1582175236.4772472,190000,5.209565162658691
1582175315.9164069,192000,5.20267915725708
1582175396.893955,194000,5.205860614776611
1582175475.0999672,196000,5.17181396484375
1582175555.154198,198000,5.187478065490723
1582175635.5890632,200000,5.19808292388916
1582175713.4729178,202000,5.1591796875
1582175793.737989,204000,5.177858352661133
1582175873.3656878,206000,5.156728744506836
1582175951.3913906,208000,5.135315895080566
1582176031.660191,210000,5.190411567687988
1582176110.4869256,212000,5.207302093505859
1582176188.604036,214000,5.129439353942871
1582176270.7245345,216000,5.1980366706848145
1582176350.0795584,218000,5.244342803955078
1582176429.208671,220000,5.219169616699219
1582176509.0230255,222000,5.239469051361084
1582176588.4739087,224000,5.264209747314453
1582176667.750945,226000,5.21663761138916
1582176748.5619438,228000,5.249025821685791
1582176828.4216406,230000,5.1752028465271
1582176906.3116493,232000,5.1996636390686035
1582176986.2404015,234000,5.216404914855957
1582177067.9709768,236000,5.261847496032715
1582177146.9020956,238000,5.213364601135254
1582177227.3209567,240000,5.213614463806152
1582177306.7690542,242000,5.211954116821289
1582177384.908876,244000,5.20042085647583
1582177465.13191,246000,5.253111839294434
1582177545.988794,248000,5.270149230957031
1582177626.1502507,250000,5.283764839172363
1582177706.1086626,252000,5.268552303314209
1582177786.3088446,254000,5.227742671966553
1582177865.7540681,256000,5.192765235900879
1582177948.4312901,258000,5.231933116912842
1582178027.8226144,260000,5.175374984741211
1582178106.5431476,262000,5.249582290649414
1582178186.1141856,264000,5.287768363952637
1582178264.998327,266000,5.220886707305908
1582178347.1666741,268000,5.2834343910217285
1582178428.3558657,270000,5.293696403503418
1582178506.39096,272000,5.296130180358887
1582178586.229194,274000,5.176882743835449
