Wall time,Step,Value
1581937257.0453458,2000,-5.543043613433838
1581937335.7388282,4000,-5.233804225921631
1581937421.7451444,6000,-3.3518126010894775
1581937504.7680783,8000,-1.9733020067214966
1581937587.4402997,10000,-0.6773727536201477
1581937667.0676231,12000,0.2761327624320984
1581937747.3267527,14000,1.1948412656784058
1581937829.8608177,16000,1.9427446126937866
1581937912.2974956,18000,2.469881534576416
1581937995.6469924,20000,2.896591901779175
1581938081.0016048,22000,3.1187963485717773
1581938168.7522748,24000,3.446838855743408
1581938256.4986484,26000,3.6080198287963867
1581938345.448684,28000,3.7827441692352295
1581938435.245239,30000,3.94744873046875
1581938521.177145,32000,3.832159996032715
1581938608.31195,34000,3.857419013977051
1581938696.6013632,36000,4.015729904174805
1581938788.4880872,38000,4.084308624267578
1581938876.636071,40000,4.041377544403076
1581938965.1033347,42000,2.809997797012329
1581939054.4648836,44000,3.466569185256958
1581939143.3835819,46000,4.1922502517700195
1581939234.0802639,48000,4.233698844909668
1581939334.2832863,50000,2.4992611408233643
1581939425.9593892,52000,2.6543171405792236
1581939516.9108348,54000,4.131348133087158
1581939609.8697226,56000,4.3525590896606445
1581939697.4581244,58000,4.451459884643555
1581939782.87801,60000,4.534116268157959
1581939870.5197208,62000,4.602264404296875
1581939959.7070098,64000,4.246220588684082
1581940053.4629488,66000,0.8315504193305969
1581940152.1367583,68000,1.084045648574829
1581940248.9454582,70000,1.3728975057601929
1581940340.529639,72000,1.560090184211731
1581940434.5856242,74000,2.044529438018799
1581940527.3218179,76000,2.529550552368164
1581940615.3087354,78000,3.068686008453369
1581940701.7223582,80000,3.6946680545806885
1581940783.1386478,82000,3.9877426624298096
1581940868.2105784,84000,4.358696937561035
1581940952.8217883,86000,4.416018486022949
1581941036.7285383,88000,4.452574729919434
1581941124.6911101,90000,4.432510852813721
1581941208.0389502,92000,4.386884689331055
1581941291.4395847,94000,4.358888149261475
1581941377.6386359,96000,4.488139629364014
1581941466.495298,98000,4.536308765411377
1581941546.6559436,100000,4.6218485832214355
1581941630.4728467,102000,4.707508563995361
1581941710.9869092,104000,4.756780624389648
1581941794.3494284,106000,4.80573844909668
1581941878.2773874,108000,4.879053592681885
1581941967.2323184,110000,4.8745646476745605
1581942054.2895808,112000,4.884860992431641
1581942140.2057683,114000,4.621662139892578
1581942227.5543585,116000,4.744341850280762
1581942313.4833646,118000,4.788540363311768
1581942399.2464979,120000,4.699853897094727
1581942485.7942812,122000,4.753108978271484
1581942568.0161054,124000,4.890167713165283
1581942652.5998707,126000,4.847342491149902
1581942739.98103,128000,4.846580505371094
1581942822.6707575,130000,4.904514312744141
1581942908.6039774,132000,4.870253562927246
1581942995.109594,134000,4.971139907836914
1581943083.0595417,136000,4.922580242156982
1581943169.1101124,138000,4.883111953735352
1581943257.9827917,140000,4.91704797744751
1581943346.3493977,142000,4.806469917297363
1581943434.644873,144000,4.7219390869140625
1581943516.940677,146000,4.951839447021484
1581943599.6096191,148000,4.910492420196533
1581943683.9855216,150000,4.899464130401611
1581943765.742848,152000,4.932031631469727
1581943850.3632734,154000,4.921241760253906
1581943931.7287657,156000,4.889051914215088
1581944013.7604518,158000,4.951606750488281
1581944096.6286156,160000,4.888889789581299
1581944181.0496233,162000,4.668375015258789
1581944266.623105,164000,4.8780717849731445
1581944348.9221096,166000,4.900343418121338
1581944433.4645321,168000,4.491128444671631
1581944517.0821986,170000,1.6888821125030518
1581944600.4276972,172000,2.638611316680908
1581944681.5743902,174000,3.647477388381958
1581944761.268341,176000,4.519491195678711
1581944843.7467122,178000,4.748392581939697
1581944928.7108264,180000,4.782170295715332
1581945013.1794622,182000,4.836305618286133
1581945097.914266,184000,4.90207576751709
1581945181.1846008,186000,4.786097526550293
1581945263.336144,188000,4.901767253875732
1581945347.988197,190000,4.897294521331787
1581945436.9906387,192000,4.910670280456543
1581945521.4929147,194000,4.941542625427246
1581945606.8397326,196000,4.948310852050781
1581945692.068996,198000,4.893660068511963
1581945778.6792908,200000,4.972475051879883
1581945863.8181133,202000,4.911751747131348
1581945946.0582066,204000,5.0111918449401855
1581946028.3523214,206000,5.051468849182129
1581946116.130664,208000,5.0573625564575195
1581946206.3146377,210000,4.9623942375183105
1581946294.9724188,212000,5.01508903503418
